
admin,Banker administrative side option selected: 1,2021-05-27 19:38:50,main
admin,Banker customer side option selected: 1,2021-05-27 19:38:55,main

System accessed at: 2021-05-27 19:40:32, , , thread_name

System accessed at: 2021-05-27 19:40:39, , , thread_name
admin,Connected to the admin system,2021-05-27 19:40:42,main
admin,Banker administrative side option selected: 1,2021-05-27 19:40:43,main
admin,Banker customer side option selected: 1,2021-05-27 19:40:44,main

System accessed at: 2021-05-27 19:41:44, , , thread_name
admin,Connected to the admin system,2021-05-27 19:41:46,main
admin,Banker administrative side option selected: 1,2021-05-27 19:41:47,main
admin,Banker customer side option selected: 1,2021-05-27 19:41:48,main
admin,Banker closed the system.,2021-05-27 19:41:48,main

System accessed at: 2021-05-27 19:42:34, , , thread_name
admin,Connected to the admin system,2021-05-27 19:42:36,main
admin,Banker administrative side option selected: 1,2021-05-27 19:42:37,main
admin,Banker customer side option selected: 1,2021-05-27 19:42:39,main
admin,Banker closed the system.,2021-05-27 19:42:39,main

System accessed at: 2021-05-27 19:42:59, , , thread_name
admin,Connected to the admin system,2021-05-27 19:43:01,main
admin,Banker administrative side option selected: 1,2021-05-27 19:43:02,main
admin,Banker customer side option selected: 1,2021-05-27 19:43:03,main
admin,Banker closed the system.,2021-05-27 19:43:03,main

System accessed at: 2021-05-27 19:44:16, , , thread_name
admin,Connected to the admin system,2021-05-27 19:44:18,main
admin,Banker administrative side option selected: 1,2021-05-27 19:44:20,main
admin,Banker customer side option selected: 1,2021-05-27 19:44:22,main
admin,Banker customer side option selected: 1,2021-05-27 19:44:49,main
admin,Banker customer side option selected: 12,2021-05-27 19:45:04,main
admin,Banker customer side option selected: 5,2021-05-27 19:45:30,main
admin,Banker customer side option selected: 11,2021-05-27 19:45:38,main
admin,Banker closed the system.,2021-05-27 19:45:38,main

System accessed at: 2021-05-27 22:39:51, , , thread_name
admin,Connected to the admin system,2021-05-27 22:39:53,main
admin,Banker administrative side option selected: 1,2021-05-27 22:39:56,main
admin,Banker customer side option selected: 1,2021-05-27 22:39:56,main
admin,Banker closed the system.,2021-05-27 22:39:57,main

System accessed at: 2021-05-27 22:40:04, , , thread_name
admin,Connected to the admin system,2021-05-27 22:40:06,main
admin,Banker administrative side option selected: 1,2021-05-27 22:40:07,main
admin,Banker customer side option selected: 1,2021-05-27 22:40:10,main
admin,Banker customer side option selected: 2,2021-05-27 22:40:31,main

System accessed at: 2021-05-27 22:42:55, , , thread_name
unknown,Missed entry attempt.,2021-05-27 22:42:57,main

System accessed at: 2021-05-27 22:43:01, , , thread_name
admin,Connected to the admin system,2021-05-27 22:43:04,main
admin,Banker administrative side option selected: 1,2021-05-27 22:43:06,main
admin,Banker customer side option selected: 1,2021-05-27 22:43:09,main
admin,Banker customer side option selected: 2,2021-05-27 22:43:24,main

System accessed at: 2021-05-27 22:48:32, , , thread_name
admin,Connected to the admin system,2021-05-27 22:48:34,main
admin,Banker administrative side option selected: 1,2021-05-27 22:48:36,main
admin,Banker customer side option selected: 1,2021-05-27 22:48:38,main
admin,Banker customer side option selected: 2,2021-05-27 22:48:51,main

System accessed at: 2021-05-27 22:53:55, , , thread_name
admin,Connected to the admin system,2021-05-27 22:53:57,main
admin,Banker administrative side option selected: 1,2021-05-27 22:53:58,main
admin,Banker customer side option selected: 1,2021-05-27 22:54:01,main
admin,Banker customer side option selected: 12,2021-05-27 22:54:05,main
admin,Banker customer side option selected: 13,2021-05-27 22:54:33,main
admin,Banker customer side option selected: 2,2021-05-27 22:54:39,main

System accessed at: 2021-05-27 22:55:31, , , thread_name
admin,Connected to the admin system,2021-05-27 22:55:33,main
admin,Banker administrative side option selected: 1,2021-05-27 22:55:34,main
admin,Banker customer side option selected: 1,2021-05-27 22:55:36,main
admin,Banker customer side option selected: 1,2021-05-27 22:55:58,main

System accessed at: 2021-05-27 22:56:09, , , thread_name
admin,Connected to the admin system,2021-05-27 22:56:12,main
admin,Banker administrative side option selected: 1,2021-05-27 22:56:13,main
admin,Banker customer side option selected: 1,2021-05-27 22:56:16,main
admin,Banker customer side option selected: 1,2021-05-27 22:56:28,main
admin,Banker closed the system.,2021-05-27 22:56:28,main

System accessed at: 2021-05-27 22:56:35, , , thread_name
admin,Connected to the admin system,2021-05-27 22:56:40,main
admin,Banker administrative side option selected: 1,2021-05-27 22:56:42,main
admin,Banker customer side option selected: 1,2021-05-27 22:56:48,main
admin,Banker customer side option selected: 2,2021-05-27 22:56:52,main

System accessed at: 2021-05-27 22:59:33, , , thread_name
admin,Connected to the admin system,2021-05-27 22:59:36,main
admin,Banker administrative side option selected: 1,2021-05-27 22:59:36,main
admin,Banker customer side option selected: 1,2021-05-27 22:59:38,main
admin,Banker customer side option selected: 1,2021-05-27 22:59:49,main
admin,Banker closed the system.,2021-05-27 22:59:49,main

System accessed at: 2021-05-27 22:59:54, , , thread_name
admin,Connected to the admin system,2021-05-27 22:59:56,main
admin,Banker administrative side option selected: 1,2021-05-27 22:59:57,main
admin,Banker customer side option selected: 1,2021-05-27 23:00:00,main
admin,Banker customer side option selected: 2,2021-05-27 23:00:04,main

System accessed at: 2021-05-27 23:13:54, , , thread_name
admin,Connected to the admin system,2021-05-27 23:13:56,main
admin,Banker administrative side option selected: 1,2021-05-27 23:13:57,main
admin,Banker customer side option selected: 1,2021-05-27 23:13:59,main
admin,Banker customer side option selected: 1,2021-05-27 23:14:10,main
admin,Banker customer side option selected: 1,2021-05-27 23:14:12,main
admin,Banker closed the system.,2021-05-27 23:14:12,main

System accessed at: 2021-05-27 23:14:18, , , thread_name
admin,Connected to the admin system,2021-05-27 23:14:21,main
admin,Banker administrative side option selected: 1,2021-05-27 23:14:24,main
admin,Banker customer side option selected: 1,2021-05-27 23:14:41,main
admin,Banker customer side option selected: 2,2021-05-27 23:14:45,main

System accessed at: 2021-05-27 23:15:34, , , thread_name
admin,Connected to the admin system,2021-05-27 23:15:36,main
admin,Banker administrative side option selected: 1,2021-05-27 23:15:37,main
admin,Banker customer side option selected: 1,2021-05-27 23:15:38,main
admin,Banker customer side option selected: 1,2021-05-27 23:15:55,main
admin,Banker closed the system.,2021-05-27 23:15:55,main

System accessed at: 2021-05-27 23:16:03, , , thread_name
admin,Connected to the admin system,2021-05-27 23:16:08,main
admin,Banker administrative side option selected: 1,2021-05-27 23:16:09,main
admin,Banker customer side option selected: 1,2021-05-27 23:16:11,main
admin,Banker customer side option selected: 2,2021-05-27 23:16:17,main

System accessed at: 2021-05-27 23:16:32, , , thread_name
admin,Connected to the admin system,2021-05-27 23:16:36,main
admin,Banker administrative side option selected: 1,2021-05-27 23:16:37,main
admin,Banker customer side option selected: 1,2021-05-27 23:16:38,main
admin,Banker customer side option selected: 1,2021-05-27 23:16:49,main
admin,Banker closed the system.,2021-05-27 23:16:49,main

System accessed at: 2021-05-27 23:16:54, , , thread_name
admin,Connected to the admin system,2021-05-27 23:16:57,main
admin,Banker administrative side option selected: 1,2021-05-27 23:16:58,main
admin,Banker customer side option selected: 1,2021-05-27 23:17:00,main
admin,Banker customer side option selected: 2,2021-05-27 23:17:04,main

System accessed at: 2021-05-27 23:17:54, , , thread_name
admin,Connected to the admin system,2021-05-27 23:17:56,main
admin,Banker administrative side option selected: 1,2021-05-27 23:17:57,main
admin,Banker customer side option selected: 1,2021-05-27 23:17:58,main
admin,Banker customer side option selected: 1,2021-05-27 23:18:09,main
admin,Banker customer side option selected: 1,2021-05-27 23:18:11,main
admin,Banker closed the system.,2021-05-27 23:18:11,main

System accessed at: 2021-05-27 23:18:15, , , thread_name
admin,Connected to the admin system,2021-05-27 23:18:17,main
admin,Banker administrative side option selected: 1,2021-05-27 23:18:19,main
admin,Banker customer side option selected: 1,2021-05-27 23:18:21,main
admin,Banker customer side option selected: 12,2021-05-27 23:18:24,main
admin,Banker customer side option selected: 2,2021-05-27 23:18:29,main

System accessed at: 2021-05-27 23:21:30, , , thread_name
admin,Connected to the admin system,2021-05-27 23:21:33,main
admin,Banker administrative side option selected: 1,2021-05-27 23:21:34,main
admin,Banker customer side option selected: 1,2021-05-27 23:21:35,main
admin,Banker customer side option selected: 1,2021-05-27 23:24:17,main
admin,Banker customer side option selected: 12,2021-05-27 23:24:23,main
admin,Banker customer side option selected: 2,2021-05-27 23:24:28,main
admin,Banker closed the system.,2021-05-27 23:24:29,main

System accessed at: 2021-05-27 23:25:21, , , thread_name
admin,Connected to the admin system,2021-05-27 23:25:24,main
admin,Banker administrative side option selected: 1,2021-05-27 23:25:25,main
admin,Banker customer side option selected: 1,2021-05-27 23:25:27,main
admin,Banker customer side option selected: 14,2021-05-27 23:25:29,main
admin,Banker customer side option selected: 12,2021-05-27 23:25:32,main
admin,Banker customer side option selected: 1,2021-05-27 23:26:14,main
admin,Banker customer side option selected: 12,2021-05-27 23:27:37,main
admin,Banker customer side option selected: 11,2021-05-27 23:29:47,main
admin,Banker customer side option selected: 5,2021-05-27 23:29:59,main

System accessed at: 2021-05-27 23:30:22, , , thread_name
admin,Connected to the admin system,2021-05-27 23:30:26,main
admin,Banker administrative side option selected: 1,2021-05-27 23:30:28,main
admin,Banker customer side option selected: 1,2021-05-27 23:30:31,main
admin,Banker customer side option selected: 12,2021-05-27 23:30:32,main
admin,Banker customer side option selected: 1,2021-05-27 23:31:00,main

System accessed at: 2021-05-27 23:34:28, , , thread_name
admin,Connected to the admin system,2021-05-27 23:34:30,main
admin,Banker administrative side option selected: 1,2021-05-27 23:34:31,main

System accessed at: 2021-05-27 23:35:17, , , thread_name
admin,Connected to the admin system,2021-05-27 23:35:19,main
admin,Banker administrative side option selected: 1,2021-05-27 23:35:21,main
admin,Banker customer side option selected: 1,2021-05-27 23:35:22,main
admin,Banker closed the system.,2021-05-27 23:35:22,main

System accessed at: 2021-05-27 23:36:45, , , thread_name
admin,Connected to the admin system,2021-05-27 23:36:48,main
admin,Banker administrative side option selected: 1,2021-05-27 23:36:54,main
admin,Banker customer side option selected: 1,2021-05-27 23:36:57,main
admin,Banker customer side option selected: 12,2021-05-27 23:37:07,main
admin,Banker customer side option selected: 1,2021-05-27 23:39:44,main
admin,Banker customer side option selected: 12,2021-05-27 23:39:46,main

System accessed at: 2021-05-27 23:41:46, , , thread_name
admin,Connected to the admin system,2021-05-27 23:41:50,main
admin,Banker administrative side option selected: 1,2021-05-27 23:41:51,main
admin,Banker customer side option selected: 1,2021-05-27 23:41:55,main
admin,Banker customer side option selected: 5,2021-05-27 23:42:04,main
admin,Banker customer side option selected: 12,2021-05-27 23:42:36,main
admin,Banker customer side option selected: 1,2021-05-27 23:42:52,main
admin,Banker customer side option selected: 12,2021-05-27 23:42:53,main
admin,Banker closed the system.,2021-05-27 23:42:53,main

System accessed at: 2021-05-27 23:43:05, , , thread_name
admin,Connected to the admin system,2021-05-27 23:43:08,main
admin,Banker administrative side option selected: 1,2021-05-27 23:43:09,main
admin,Banker customer side option selected: 1,2021-05-27 23:43:10,main
admin,Banker customer side option selected: 12,2021-05-27 23:43:16,main
admin,Banker customer side option selected: 5,2021-05-27 23:43:26,main
admin,Banker closed the system.,2021-05-27 23:43:26,main

System accessed at: 2021-05-27 23:43:49, , , thread_name
admin,Connected to the admin system,2021-05-27 23:43:54,main
admin,Banker administrative side option selected: 1,2021-05-27 23:43:55,main
admin,Banker customer side option selected: 1,2021-05-27 23:44:01,main
admin,Banker customer side option selected: 2,2021-05-27 23:44:07,main

System accessed at: 2021-05-27 23:46:47, , , thread_name
admin,Connected to the admin system,2021-05-27 23:46:49,main
admin,Banker administrative side option selected: 1,2021-05-27 23:46:50,main
admin,Banker customer side option selected: 1,2021-05-27 23:46:52,main
admin,Banker customer side option selected: 1,2021-05-27 23:47:05,main
admin,Banker customer side option selected: 5,2021-05-27 23:47:14,main
admin,Banker customer side option selected: 5,2021-05-27 23:48:22,main

System accessed at: 2021-05-27 23:48:37, , , thread_name
admin,Connected to the admin system,2021-05-27 23:48:40,main
admin,Banker administrative side option selected: 1,2021-05-27 23:48:40,main
admin,Banker customer side option selected: 1,2021-05-27 23:48:42,main
admin,Banker customer side option selected: 12,2021-05-27 23:48:44,main
admin,Banker customer side option selected: 1,2021-05-27 23:48:56,main
admin,Banker customer side option selected: 5,2021-05-27 23:49:07,main
admin,Banker customer side option selected: 5,2021-05-27 23:49:47,main
admin,Banker customer side option selected: 11,2021-05-27 23:49:53,main
admin,Banker closed the system.,2021-05-27 23:49:53,main

System accessed at: 2021-05-27 23:49:58, , , thread_name

System accessed at: 2021-05-27 23:50:11, , , thread_name
admin,Connected to the admin system,2021-05-27 23:50:14,main
admin,Banker administrative side option selected: 1,2021-05-27 23:50:16,main
admin,Banker customer side option selected: 1,2021-05-27 23:50:19,main
admin,Banker customer side option selected: 12,2021-05-27 23:50:23,main
admin,Banker customer side option selected: 2,2021-05-27 23:50:30,main

System accessed at: 2021-05-27 23:52:02, , , thread_name
admin,Connected to the admin system,2021-05-27 23:52:06,main
admin,Banker administrative side option selected: 1,2021-05-27 23:52:07,main
admin,Banker customer side option selected: 1,2021-05-27 23:52:10,main
admin,Banker customer side option selected: 12,2021-05-27 23:52:11,main
admin,Banker customer side option selected: 1,2021-05-27 23:52:24,main
admin,Banker customer side option selected: 5,2021-05-27 23:52:33,main
admin,Banker customer side option selected: 5,2021-05-27 23:52:40,main
admin,Banker closed the system.,2021-05-27 23:52:40,main

System accessed at: 2021-05-27 23:52:45, , , thread_name
admin,Connected to the admin system,2021-05-27 23:52:48,main
admin,Banker administrative side option selected: 1,2021-05-27 23:52:49,main
admin,Banker customer side option selected: 1,2021-05-27 23:52:51,main
admin,Banker customer side option selected: 2,2021-05-27 23:52:55,main

System accessed at: 2021-05-27 23:54:49, , , thread_name
admin,Connected to the admin system,2021-05-27 23:54:51,main
admin,Banker administrative side option selected: 1,2021-05-27 23:54:53,main
admin,Banker customer side option selected: 1,2021-05-27 23:54:56,main
admin,Banker customer side option selected: 1,2021-05-27 23:56:20,main
admin,Banker customer side option selected: 5,2021-05-27 23:56:29,main
admin,Banker customer side option selected: 4,2021-05-27 23:56:35,main
admin,Banker customer side option selected: 5,2021-05-27 23:56:42,main
admin,Banker customer side option selected: 5,2021-05-27 23:57:04,main

System accessed at: 2021-05-27 23:57:14, , , thread_name
admin,Connected to the admin system,2021-05-27 23:57:17,main
admin,Banker administrative side option selected: 1,2021-05-27 23:57:27,main
admin,Banker customer side option selected: 1,2021-05-27 23:57:29,main
admin,Banker customer side option selected: 12,2021-05-27 23:57:36,main
admin,Banker customer side option selected: 1,2021-05-27 23:58:04,main
admin,Banker customer side option selected: 12,2021-05-27 23:58:13,main
admin,Banker customer side option selected: 5,2021-05-27 23:58:22,main
admin,Banker customer side option selected: 5,2021-05-27 23:58:32,main
admin,Banker closed the system.,2021-05-27 23:58:32,main

System accessed at: 2021-05-27 23:58:39, , , thread_name

System accessed at: 2021-05-27 23:58:47, , , thread_name
admin,Connected to the admin system,2021-05-27 23:58:50,main
admin,Banker administrative side option selected: 1,2021-05-27 23:58:52,main
admin,Banker customer side option selected: 1,2021-05-27 23:58:53,main
admin,Banker customer side option selected: 12,2021-05-27 23:58:56,main
admin,Banker customer side option selected: 2,2021-05-27 23:59:02,main
admin,Banker customer side option selected: 12,2021-05-27 23:59:05,main
admin,Banker closed the system.,2021-05-27 23:59:05,main

System accessed at: 2021-05-28 00:23:00, , , thread_name
admin,Connected to the admin system,2021-05-28 00:23:02,main
admin,Banker administrative side option selected: 1,2021-05-28 00:23:03,main
admin,Banker customer side option selected: 1,2021-05-28 00:23:05,main
admin,Banker customer side option selected: 12,2021-05-28 00:23:07,main
admin,Banker customer side option selected: 1,2021-05-28 00:23:31,main
admin,Banker customer side option selected: 12,2021-05-28 00:23:36,main
admin,Banker customer side option selected: 5,2021-05-28 00:23:44,main
admin,Banker customer side option selected: 5,2021-05-28 00:24:00,main
admin,Banker customer side option selected: 1,2021-05-28 00:25:46,main
admin,Banker customer side option selected: 5,2021-05-28 00:25:54,main

System accessed at: 2021-05-28 00:26:03, , , thread_name
admin,Connected to the admin system,2021-05-28 00:26:07,main
admin,Banker administrative side option selected: 1,2021-05-28 00:26:08,main
admin,Banker customer side option selected: 1,2021-05-28 00:26:11,main
admin,Banker customer side option selected: 1,2021-05-28 00:26:46,main
admin,Banker customer side option selected: 5,2021-05-28 00:26:56,main
admin,Banker customer side option selected: 5,2021-05-28 00:27:09,main
admin,Banker customer side option selected: 12,2021-05-28 00:27:11,main
admin,Banker customer side option selected: 11,2021-05-28 00:27:19,main
admin,Banker customer side option selected: 1,2021-05-28 00:28:08,main
admin,Banker customer side option selected: 5,2021-05-28 00:29:06,main
admin,Banker customer side option selected: 12,2021-05-28 00:29:09,main

System accessed at: 2021-05-28 00:29:43, , , thread_name
admin,Connected to the admin system,2021-05-28 00:29:46,main
admin,Banker administrative side option selected: 1,2021-05-28 00:30:27,main
admin,Banker customer side option selected: 1,2021-05-28 00:30:28,main
admin,Banker customer side option selected: 13,2021-05-28 00:30:30,main

System accessed at: 2021-05-28 00:32:05, , , thread_name
admin,Connected to the admin system,2021-05-28 00:32:09,main
admin,Banker administrative side option selected: 1,2021-05-28 00:32:11,main
admin,Banker customer side option selected: 1,2021-05-28 00:32:13,main

System accessed at: 2021-05-28 00:33:15, , , thread_name
admin,Connected to the admin system,2021-05-28 00:33:18,main
admin,Banker administrative side option selected: 1,2021-05-28 00:33:19,main
admin,Banker customer side option selected: 1,2021-05-28 00:33:24,main
admin,Banker customer side option selected: 12,2021-05-28 00:33:27,main

System accessed at: 2021-05-28 00:34:25, , , thread_name
admin,Connected to the admin system,2021-05-28 00:34:28,main
admin,Banker administrative side option selected: 1,2021-05-28 00:34:28,main
admin,Banker customer side option selected: 1,2021-05-28 00:34:31,main
admin,Banker closed the system.,2021-05-28 00:34:31,main

System accessed at: 2021-05-28 00:35:19, , , thread_name
admin,Connected to the admin system,2021-05-28 00:35:22,main
admin,Banker administrative side option selected: 1,2021-05-28 00:35:32,main
admin,Banker customer side option selected: 1,2021-05-28 00:35:34,main
admin,Banker customer side option selected: 12,2021-05-28 00:35:37,main
admin,Banker closed the system.,2021-05-28 00:35:37,main
